Latitude,Longitude,Date,Maximum Temperature,Minimum Temperature,Temperature,Dew Point,Wind Chill,Heat Index,Precipitation,Precipitation Cover,Snow,Snow Depth,Wind Speed,Wind Gust,Wind Direction,Visibility,Cloud Cover,Relative Humidity,Sea Level Pressure,Solar Radiation,Solar Energy,Weather Type,Info,Conditions
36.476664,-121.224797,2021-07-28,74.2,54.6,61.7,53.1,,,0.0,0.0,0.0,0.0,18.1,28.9,218.5,9.2,32.2,75.06,1017.3,484.6,27.9,Mist,,Partially cloudy
40.8652,-123.6744,2021-08-29,61.3,48.0,53.9,50.7,,,0.0,0.0,0.0,0.0,12.5,,192.43,6.7,68.4,89.64,1011.8,422.2,24.3,"Mist, Smoke Or Haze",,Partially cloudy
33.484721,-117.39309,2021-08-28,85.7,61.9,71.6,58.1,,85.1,0.0,0.0,0.0,0.0,11.4,17.2,149.5,7.8,16.0,64.19,1008.2,416.1,24.0,"Fog, Smoke Or Haze",,Clear
39.16338,-122.916,2021-06-17,103.8,55.8,79.7,47.3,,99.3,0.0,0.0,0.0,0.0,17.3,16.1,159.13,9.9,0.1,38.51,1010.0,559.9,34.3,,,Clear
38.921239,-121.036613,2021-09-05,94.9,68.8,79.8,32.8,,90.1,0.0,0.0,0.0,0.0,8.0,11.4,154.29,9.8,5.6,19.79,1015.0,258.8,21.4,,,Clear
38.928133,-122.601395,2021-08-18,81.0,52.9,66.2,49.2,,80.1,0.0,0.0,0.0,0.0,9.9,,132.5,6.7,72.0,57.03,1009.5,473.0,25.5,"Mist, Smoke Or Haze",,Partially cloudy
36.89365,-119.792528,2021-09-19,84.3,60.1,71.3,52.7,,82.5,0.0,0.0,0.0,0.0,16.4,27.6,307.25,9.9,30.8,56.08,1015.9,441.1,20.6,,,Partially cloudy
36.268,-118.555,2021-08-16,103.0,74.9,88.3,62.5,,104.3,0.0,0.0,0.0,0.0,9.5,,201.46,8.8,0.0,44.56,1007.3,369.3,21.3,Smoke Or Haze,,Clear
34.569383,-118.688821,2021-09-11,93.0,69.2,79.5,45.0,,89.1,0.0,0.0,0.0,0.0,16.7,29.8,252.67,9.9,1.5,31.21,1017.4,480.6,24.2,,,Clear
39.232362,-123.202039,2021-09-12,97.1,56.9,75.5,44.7,,92.8,0.0,0.0,0.0,0.0,17.1,20.8,195.96,9.9,0.0,37.99,1013.5,455.4,23.0,,,Clear
38.269863,-122.416983,2021-09-22,85.1,52.8,66.2,54.0,,83.0,0.0,0.0,0.0,0.0,13.0,19.7,232.0,9.6,19.0,69.49,1017.7,427.7,21.6,Fog,,Clear
34.164501,-117.333215,2021-09-22,99.7,71.0,83.7,50.0,,97.0,0.0,0.0,0.0,0.0,16.7,26.5,163.09,9.9,10.6,32.98,1016.8,436.1,20.4,,,Clear
39.83203,-120.3415,2021-07-04,87.7,64.2,76.0,45.6,,84.1,0.02,12.5,0.0,0.0,17.6,25.3,265.71,9.9,38.6,38.11,1019.9,308.4,18.9,"Lightning Without Thunder, Drizzle, Heavy Drizzle, Light Drizzle, Thunderstorm, Rain, Heavy Rain, Light Rain",,"Rain, Partially cloudy"
40.729811,-122.320243,2021-09-22,92.2,59.2,75.4,42.6,,88.1,0.0,0.0,0.0,0.0,10.7,,194.46,9.9,0.1,33.81,1017.2,329.3,15.4,Smoke Or Haze,,Clear
34.665169,-118.760816,2021-09-17,80.4,61.5,69.5,24.4,,78.5,0.0,0.0,0.0,0.0,19.6,25.3,169.61,9.8,4.1,20.07,1016.6,371.5,22.7,"Mist, Smoke Or Haze",,Clear
40.649917,-123.02375,2021-10-05,78.6,48.1,63.1,32.4,,,0.0,0.0,0.0,0.0,15.0,20.8,166.13,9.9,6.6,35.46,1012.1,346.2,16.2,,,Clear
35.983649,-119.960099,2021-10-11,68.6,48.1,59.5,31.7,46.4,,0.0,0.0,0.0,0.0,32.0,44.1,292.83,7.1,41.3,39.94,1010.6,377.1,17.6,"Mist, Smoke Or Haze",,Partially cloudy
40.287225,-122.436754,2021-10-11,66.4,52.3,59.7,22.7,,,0.0,0.0,0.0,0.0,24.0,34.4,303.96,10.0,1.4,25.21,1017.2,315.4,14.8,,,Clear
38.170366,-122.241128,2021-10-11,71.9,44.0,59.7,25.8,42.0,,0.0,8.33,0.0,0.0,25.8,38.7,266.92,9.9,0.0,33.85,1014.4,411.7,17.8,Light Rain,,Clear
41.862388,-120.358206,2021-10-15,69.0,18.6,41.2,18.7,13.8,,0.0,0.0,0.0,0.0,8.4,,171.46,9.7,0.0,47.45,1025.9,313.0,27.0,Smoke Or Haze,,Clear
33.380079,-117.111157,2021-09-05,93.0,67.5,79.0,50.6,,89.8,0.0,0.0,0.0,0.0,8.8,21.9,163.42,8.9,2.2,40.97,1011.9,474.9,23.9,"Mist, Smoke Or Haze",,Clear
37.013464,-121.752106,2021-10-15,86.9,46.7,64.0,33.2,45.8,83.4,0.0,0.0,0.0,0.0,8.8,17.2,218.17,9.9,0.0,37.6,1019.4,312.7,14.6,,,Clear
37.62879,-121.52692,2021-10-24,63.5,56.6,60.0,56.1,,,2.55,91.67,0.0,0.0,24.4,40.0,187.71,6.7,99.8,87.14,1004.7,105.2,6.1,"Mist, Rain, Heavy Rain, Light Rain",,"Rain, Overcast"
38.6280042,-119.8591887,2021-07-04,84.0,55.4,69.7,46.2,,81.2,0.07,12.5,0.0,0.0,10.9,23.0,209.57,9.9,13.4,49.12,1019.8,520.7,30.0,"Lightning Without Thunder, Rain, Heavy Rain, Light Rain",,Rain
36.058,-118.625,2021-09-09,105.9,72.8,89.5,55.3,,106.2,0.0,0.0,0.0,0.0,12.9,21.9,188.79,9.4,6.4,33.18,1008.6,187.5,12.8,"Light Rain, Smoke Or Haze",,Clear
35.674926,-118.501515,2021-08-18,85.2,67.9,75.3,46.1,,82.5,0.0,0.0,0.0,0.0,15.7,27.7,294.04,9.2,1.6,36.37,1010.2,514.9,27.8,,,Clear
34.553,-120.136,2021-10-11,70.1,50.4,56.9,43.2,,,0.0,0.0,0.0,0.0,25.7,41.2,316.58,6.7,34.7,66.2,1011.2,349.7,18.9,"Mist, Smoke Or Haze",,Partially cloudy
36.567,-118.811,2021-09-10,97.9,72.5,85.8,54.6,,96.0,0.0,0.0,0.0,0.0,10.4,,262.17,9.8,2.3,36.23,1011.5,289.2,18.7,Smoke Or Haze,,Clear
40.74,-120.24,2021-06-30,96.9,60.9,83.1,36.1,,92.2,0.0,0.0,0.0,0.0,18.3,,246.19,9.9,0.0,20.33,1015.3,481.5,29.5,,,Clear
36.396461,-121.880533,2022-01-21,70.0,44.8,56.1,36.3,42.4,,0.0,0.0,,,10.1,,120.04,9.8,0.6,53.65,1020.9,288.3,12.5,Mist,,Clear
33.558085,-117.805666,2022-02-10,89.3,64.1,77.5,29.8,,85.3,0.0,0.0,,,21.4,40.3,128.83,9.9,0.0,18.68,1016.4,211.4,16.0,Smoke Or Haze,,Clear
37.369355,-118.371813,2022-02-16,60.2,32.0,43.8,18.9,23.1,,0.0,0.0,,,33.3,50.8,202.13,9.8,3.2,39.03,1016.5,204.3,14.7,,,Clear
38.46234,-123.015106,2022-03-01,65.6,40.4,51.8,43.5,47.0,,0.0,0.0,,,8.1,15.0,192.27,9.5,18.8,75.92,1022.2,341.0,14.7,"Mist, Fog",,Clear
41.4455854,-122.3685584,2022-03-12,56.0,30.5,45.8,20.1,29.1,,0.02,8.33,,,35.8,59.9,127.04,9.9,29.8,38.97,1019.7,382.0,17.9,Light Rain,,"Rain, Partially cloudy"
40.67671,-122.4073,2022-03-04,59.6,43.9,52.4,29.6,40.9,,0.0,8.33,,,19.7,31.0,294.13,9.9,36.5,43.14,1011.1,181.0,7.8,Light Rain,,Partially cloudy
41.9525087,-121.9015432,2022-03-12,59.4,20.8,42.2,17.7,15.4,,0.01,8.33,,,29.4,50.5,149.46,9.8,30.7,43.19,1017.3,210.9,16.7,"Light Rain, Smoke Or Haze",,"Rain, Partially cloudy"
34.4687419,-120.2770391,2022-03-12,68.1,35.4,50.2,35.2,33.0,,0.0,0.0,,,16.3,20.8,183.48,9.7,3.8,60.33,1023.3,301.5,20.6,"Mist, Light Rain, Smoke Or Haze",,Clear
41.234712,-121.692093,2022-03-25,71.9,41.0,55.9,35.1,45.0,,0.0,0.0,,,5.8,,40.0,9.9,0.0,52.79,1017.5,383.0,20.7,,,Clear
33.6769121,-117.5181037,2022-03-02,84.1,43.0,63.1,31.9,,81.2,0.0,0.0,,,10.5,19.7,164.59,9.9,5.7,36.18,1015.8,436.7,20.4,,,Clear
33.525345,-116.099728,2022-03-26,92.9,54.0,73.9,36.4,,88.4,0.0,0.0,,,9.3,18.3,211.48,9.9,1.1,29.81,1009.0,476.4,24.0,,,Clear
40.44412,-122.690559,2022-04-27,73.5,50.8,61.8,33.4,,,0.0,0.0,,,8.8,,239.5,9.9,13.6,36.52,1012.6,450.3,24.3,,,Clear
33.510716,-115.916687,2022-04-30,96.9,58.0,81.2,32.3,,91.7,0.0,0.0,,,16.5,34.4,260.91,9.9,0.1,21.98,1007.7,525.8,30.3,,,Clear
34.018021,-117.462367,2022-05-06,84.6,56.7,70.8,44.5,,81.8,0.0,0.0,,,15.1,24.2,181.7,9.8,12.5,43.41,1013.7,255.0,22.0,Smoke Or Haze,,Clear
38.824462,-122.049621,2022-05-20,82.7,58.0,70.6,22.1,,80.1,0.0,0.0,,,30.8,41.8,336.13,9.9,8.5,17.09,1008.5,501.5,30.7,Light Rain,,Clear
38.015611,-121.998735,2022-05-20,81.1,52.5,67.9,28.6,,78.9,0.0,0.0,,,14.4,39.1,252.63,9.9,0.0,26.32,1008.9,517.1,27.9,,,Clear
38.8733747,-123.6641833,2022-05-20,55.9,47.5,52.0,27.8,44.4,,0.0,0.0,,,13.3,26.4,257.5,9.9,0.0,41.58,1012.7,512.1,27.7,,,Clear
34.935583,-118.873889,2022-05-19,79.1,61.8,70.4,40.0,,,0.0,0.0,,,27.7,43.7,272.38,8.1,0.0,33.95,1014.0,490.7,28.3,Smoke Or Haze,,Clear
40.150329,-122.275649,2022-05-24,97.1,68.0,84.2,32.8,,92.3,0.0,0.0,,,23.0,32.2,308.79,9.9,0.0,17.24,1010.5,489.9,28.2,,,Clear
35.0155237,-120.3564497,2022-05-24,73.0,48.3,59.3,49.9,45.3,,0.0,0.0,,,9.4,,234.5,7.1,8.7,73.18,1010.5,573.0,30.9,"Mist, Smoke Or Haze",,Clear
34.090619,-116.447636,2022-05-26,93.7,70.7,83.5,41.0,,89.2,0.0,0.0,,,17.2,31.1,230.13,9.9,0.0,23.7,1011.3,553.6,29.9,,,Clear
39.2333948,-122.0246463,2022-05-24,97.1,64.7,80.0,42.9,,92.3,0.0,0.0,,,17.9,25.2,289.13,9.9,0.0,30.28,1009.0,504.1,30.8,,,Clear
35.199501,-118.721683,2022-06-03,80.8,59.0,70.8,41.3,,79.4,0.0,0.0,,,20.9,32.2,308.25,9.5,0.0,35.83,1012.7,484.2,27.9,,,Clear
38.370078,-122.270417,2022-05-31,87.0,49.0,67.3,40.2,47.3,83.5,0.0,0.0,,,14.7,27.7,250.33,9.9,0.2,42.8,1012.1,570.3,32.9,,,Clear
34.010838,-114.484173,2022-05-26,103.6,73.9,90.9,35.3,,98.2,0.0,0.0,,,21.6,29.8,184.38,9.9,5.8,14.71,1008.5,519.1,29.9,,,Clear
35.72373,-120.56019,2022-06-06,92.1,62.8,73.5,52.4,,88.2,0.0,0.0,,,18.4,34.3,317.83,9.9,35.3,54.47,1012.5,495.5,30.3,Mist,,Partially cloudy
37.895892,-121.696808,2022-06-09,93.7,56.8,74.7,49.4,,90.0,0.0,0.0,,,15.5,21.9,259.79,9.9,0.0,47.23,1011.5,258.1,14.9,,,Clear
39.385829,-121.431372,2022-06-09,97.1,66.1,82.5,56.2,,93.9,0.0,0.0,,,13.8,20.8,202.0,9.9,0.5,45.07,1010.6,528.8,45.7,,,Clear
32.8134303,-116.5882585,2022-06-12,82.7,57.0,69.3,55.7,,82.4,0.0,0.0,,,11.2,18.3,236.62,9.3,20.5,64.53,1011.0,549.0,31.6,Smoke Or Haze,,Clear
39.319804,-121.392285,2022-06-11,98.7,68.4,84.9,55.3,,97.1,0.0,0.0,,,12.4,23.0,167.79,9.3,11.3,39.38,1011.1,492.4,28.4,Smoke Or Haze,,Clear
32.614832,-116.737119,2022-06-13,73.1,61.6,66.2,57.7,,,0.0,0.0,,,11.4,19.7,210.79,9.0,79.4,74.5,1011.9,506.3,29.2,"Mist, Smoke Or Haze",,Overcast
40.00919,-122.45621,2022-06-13,80.2,58.6,69.8,34.3,,78.4,0.0,0.0,,,25.7,31.6,306.71,10.2,0.0,29.66,1015.6,512.5,31.4,,,Clear
34.355593,-117.61508,2022-06-12,88.3,63.6,75.3,56.0,,87.3,0.0,0.0,,,17.2,25.3,208.79,9.7,1.8,53.75,1010.4,407.7,32.3,,,Clear
40.05,-121.776,2022-06-10,99.9,71.9,87.7,50.0,,96.8,0.0,0.0,,,10.7,25.3,237.5,15.2,9.8,28.97,1011.7,429.2,26.3,,,Clear
32.567333,-116.750667,2022-06-21,78.1,64.8,70.2,59.3,,,0.0,0.0,,,9.0,,221.09,9.2,32.5,69.99,1012.7,496.7,28.6,Smoke Or Haze,,Partially cloudy
39.37879,-121.68694,2022-06-22,103.2,68.4,87.6,46.8,,99.0,0.0,0.0,,,22.4,29.8,193.21,9.9,1.5,26.61,1010.7,461.7,39.9,,,Clear
38.42619,-121.97785,2022-06-23,99.8,70.5,85.9,47.4,,96.4,0.0,0.0,,,18.3,32.2,207.46,9.9,0.4,27.82,1010.3,390.2,25.3,,,Clear
38.42619,-121.97785,2022-06-23,99.8,70.5,85.9,47.4,,96.4,0.0,0.0,,,18.3,32.2,207.46,9.9,0.4,27.82,1010.3,390.2,25.3,,,Clear
37.97689,-121.908735,2022-06-24,97.9,62.3,76.9,49.0,,93.4,0.0,0.0,,,15.1,20.8,298.63,9.9,0.1,42.87,1009.6,477.3,30.9,,,Clear
37.365652,-121.556086,2022-06-23,87.7,62.2,73.5,52.9,,85.3,0.0,0.0,,,14.4,,249.29,9.4,15.6,52.11,1011.5,480.7,29.4,Mist,,Clear
38.046255,-122.191103,2022-06-23,93.1,63.8,77.5,49.4,,89.9,0.0,0.0,,,16.6,25.1,236.17,9.9,0.5,40.64,1010.4,423.9,24.4,,,Clear
38.323263,-122.796221,2022-06-27,75.4,51.9,60.5,53.0,,,0.0,0.0,,,13.6,19.7,228.96,7.8,48.1,79.07,1017.8,272.2,15.7,Mist,,Partially cloudy
37.459222,-122.27742,2022-06-21,93.1,61.0,76.6,45.9,,89.2,0.0,0.0,,,19.9,31.1,277.78,9.3,2.5,37.9,1011.7,517.0,31.6,"Mist, Smoke Or Haze",,Clear
34.936618,-118.889446,2022-06-22,75.8,63.7,69.6,40.5,,,0.07,16.67,,,21.2,43.6,83.61,9.6,50.7,38.35,1018.2,233.5,17.7,"Lightning Without Thunder, Thunderstorm, Rain, Heavy Rain, Light Rain, Smoke Or Haze",,"Rain, Partially cloudy"
38.163521,-122.574563,2022-06-27,85.4,51.8,64.6,52.9,,83.9,0.0,0.0,,,21.5,21.9,292.29,9.2,27.8,70.63,1017.6,393.6,24.1,Mist,,Partially cloudy
39.713372,-122.55002,2022-06-28,100.2,69.6,86.0,41.0,,95.0,0.0,0.0,,,13.9,20.8,127.42,10.6,0.0,22.98,1013.4,377.9,21.8,,,Clear
41.317476,-122.359698,2022-06-26,93.8,51.2,73.9,38.2,,89.3,0.0,0.0,,,3.3,26.4,104.67,9.9,0.0,32.5,1019.2,454.4,27.8,,,Clear
33.968307,-117.462524,2022-06-25,98.9,61.9,80.4,42.8,,95.2,0.0,0.0,,,19.4,25.2,224.41,9.9,0.0,31.05,1011.5,284.4,24.6,,,Clear
39.524038,-121.650851,2022-06-30,92.0,59.0,76.2,50.2,,88.1,0.0,0.0,,,18.2,23.0,156.21,9.9,0.0,45.14,1014.1,574.8,49.7,,,Clear
37.642217,-121.903018,2022-06-23,93.2,63.6,76.9,49.8,,90.4,0.0,0.0,,,16.7,,268.75,9.9,2.7,42.16,1011.1,415.4,26.9,,,Clear
35.136141,-120.437395,2022-06-28,79.1,53.0,64.3,53.0,,,0.0,0.0,,,10.9,,205.61,7.0,30.3,70.62,1015.7,470.3,27.1,"Mist, Fog",,Partially cloudy
39.480813,-121.366789,2022-06-30,90.2,59.8,75.3,47.2,,86.3,0.0,0.0,,,15.3,23.0,157.79,9.9,0.0,40.56,1014.6,569.7,49.2,,,Clear
32.79106,-115.71861,2022-06-29,113.7,86.8,99.4,43.2,,105.3,0.0,0.0,,,28.3,37.8,200.38,9.4,21.0,15.66,1010.7,,,Smoke Or Haze,,Clear
39.8166571,-123.2055576,2022-07-05,77.0,64.1,69.1,57.4,,,0.02,8.33,,,17.6,,117.24,9.6,94.0,67.2,1013.3,326.4,20.0,"Rain, Heavy Rain, Light Rain",,"Rain, Overcast"
39.42972,-121.430071,2022-07-04,85.1,58.1,72.5,52.4,,83.6,0.0,0.0,,,11.1,19.7,177.79,9.9,53.3,51.88,1013.4,523.6,45.2,,,Partially cloudy
37.013878,-119.576797,2022-07-01,97.2,62.5,80.2,48.1,,92.9,0.0,0.0,,,12.7,,303.21,9.9,23.8,37.19,1012.8,468.9,28.7,,,Clear
35.8640822,-120.819059,2022-07-04,84.6,49.1,66.1,47.1,,82.0,0.0,0.0,,,20.4,33.3,270.09,9.9,2.3,55.84,1014.3,490.2,30.0,Mist,,Clear
39.020051,-121.344587,2022-07-09,92.4,61.4,76.6,51.8,,88.9,0.0,0.0,,,11.7,19.7,178.63,9.9,0.0,45.78,1017.3,540.9,31.2,,,Clear
39.300253,-121.372749,2022-07-08,94.6,59.3,77.8,50.8,,90.8,0.0,0.0,,,10.0,,166.42,9.9,0.0,43.68,1014.7,526.5,30.3,,,Clear
39.319145,-121.192271,2022-06-28,96.1,69.5,82.6,34.9,,91.1,0.0,0.0,,,15.3,13.9,151.42,9.9,0.0,19.33,1017.2,406.2,23.4,,,Clear
38.0936839,-122.1347757,2022-07-13,80.3,59.9,67.9,54.6,,80.1,0.0,0.0,,,16.8,38.0,243.58,9.9,34.8,64.76,1012.8,420.8,24.2,Light Rain,,Partially cloudy
32.7947379,-116.8460273,2022-07-12,77.6,61.4,67.4,57.4,,,0.0,0.0,,,10.8,16.7,280.33,8.6,43.1,72.3,1013.2,434.9,25.0,"Mist, Fog, Smoke Or Haze",,Partially cloudy
38.5570067,-121.1183895,2022-07-14,93.4,61.0,76.0,51.0,,90.2,0.0,0.0,,,13.0,20.8,180.96,9.9,0.7,46.06,1013.4,467.0,26.9,,,Clear
38.9848309,-121.340201,2022-07-17,103.8,68.7,86.9,43.9,,98.6,0.0,0.0,,,13.6,16.1,173.71,9.9,0.0,25.08,1007.7,517.5,29.8,,,Clear
34.31267,-117.34635,2022-06-06,84.1,58.3,70.3,54.6,,82.7,0.0,0.0,,,14.3,19.7,251.54,9.9,5.4,60.07,1011.6,462.1,29.9,,,Clear
40.010233,-122.433855,2022-07-16,106.1,69.4,88.6,39.2,,99.5,0.0,0.0,,,16.9,,204.0,10.1,0.1,21.06,1010.5,499.1,30.5,,,Clear
39.90557,-123.598273,2022-07-17,,,,,,,0.0,,,,,,,,,,,,,,No data available,
40.4411992,-122.3182313,2022-07-14,100.0,64.9,85.1,44.4,,95.0,0.0,0.0,,,12.6,19.7,190.08,9.9,10.5,28.16,1010.9,468.8,28.7,,,Clear
32.6077664,-116.6077664,2022-07-17,78.6,63.1,69.1,62.4,,,0.0,0.0,,,9.7,20.8,267.0,7.8,36.5,80.23,1011.3,370.9,21.4,"Lightning Without Thunder, Mist, Fog, Smoke Or Haze",,Partially cloudy
37.719206,-121.656106,2022-07-19,90.1,58.5,73.9,48.0,,86.2,0.0,0.0,,,16.9,,296.42,9.9,2.0,44.79,1014.9,529.7,30.5,,,Clear
37.935092,-120.4422218,2022-07-21,99.5,62.9,82.1,36.0,,94.1,0.0,0.0,,,9.4,,309.21,9.9,0.0,23.85,1016.0,521.8,30.1,,,Clear
39.058043,-123.33756,2022-07-19,94.4,52.8,72.4,42.4,,90.0,0.0,0.0,,,13.9,20.8,248.67,9.7,0.8,37.36,1014.8,449.6,25.9,Mist,,Clear
36.8927679,-121.604728,2022-07-21,78.1,52.5,63.1,52.0,,,0.0,0.0,,,14.4,24.2,202.38,8.3,26.7,70.87,1016.4,479.6,25.9,"Mist, Fog",,Partially cloudy
39.314076,-121.27693,2022-07-18,99.1,72.9,85.0,42.1,,94.2,0.0,0.0,,,12.0,13.9,165.38,9.9,2.2,23.93,1012.9,512.1,29.5,,,Clear
33.0819687,-116.7626279,2022-07-27,88.6,61.1,72.7,57.4,,87.5,0.0,0.0,,,12.9,18.3,292.78,8.0,29.4,64.15,1014.2,484.2,27.9,"Mist, Fog",,Partially cloudy
34.312437,-117.3463886,2022-07-29,92.2,63.6,75.3,55.9,,90.4,0.0,0.0,,,16.4,23.0,266.17,9.9,15.7,53.73,1013.5,481.8,27.7,,,Clear
36.6760553,-119.1902259,2022-07-31,99.3,76.5,87.4,60.8,,98.3,0.0,0.0,,,10.6,,232.38,9.9,32.3,43.48,1012.7,211.3,12.2,,,Partially cloudy
39.323167,-121.304167,2022-07-27,94.2,66.0,80.6,52.1,,91.9,0.0,0.0,,,7.1,,169.13,9.9,7.2,38.4,1013.8,495.6,28.5,,,Clear
37.84349,-120.50806,2022-08-03,97.5,69.8,83.1,53.2,,95.6,0.0,0.0,,,12.3,,334.92,9.9,0.0,37.03,1010.8,468.7,27.0,,,Clear
41.5734543,-123.0213226,2022-07-30,103.4,66.9,86.1,48.1,,100.1,0.0,0.0,,,15.0,40.3,156.65,8.7,11.6,28.21,1013.7,322.6,19.7,Smoke Or Haze,,Clear
37.499,-119.614,2022-07-07,76.6,52.6,64.6,47.5,,,0.0,0.0,,,9.2,33.3,291.61,9.9,0.0,56.31,1017.5,247.2,21.4,,,Clear
36.378236,-118.853671,2022-08-02,100.0,71.5,85.9,60.8,,100.8,0.0,0.0,,,9.3,,267.46,9.9,0.2,45.07,1014.0,430.8,26.4,Smoke Or Haze,,Clear
41.640867,-122.988315,2022-07-31,100.2,67.5,81.8,51.9,,96.9,0.06,4.17,,,10.8,,115.41,6.4,44.6,37.43,1015.5,342.3,20.9,"Lightning Without Thunder, Light Rain, Smoke Or Haze",,"Rain, Partially cloudy"
34.765322,-118.732882,2022-08-10,87.2,66.8,75.7,40.7,,83.9,0.0,0.0,,,21.1,30.0,229.38,9.9,0.0,29.19,1018.8,509.5,27.5,,,Clear
41.060445,-121.211449,2022-08-08,95.0,53.1,74.0,44.3,,90.5,0.03,4.17,,,17.2,31.6,117.86,9.9,25.6,38.93,1017.0,446.7,25.7,Light Rain,,"Rain, Partially cloudy"
41.9708541,-122.7825581,2022-08-04,98.3,60.3,80.1,39.8,,93.5,0.0,0.0,,,15.7,21.9,133.65,9.0,31.8,26.57,1013.1,282.6,16.3,"Mist, Smoke Or Haze",,Partially cloudy
41.6430162,-123.1193265,2022-07-30,103.7,67.2,86.5,47.8,,100.3,0.0,0.0,,,15.0,40.3,156.52,8.6,12.1,27.6,1013.6,322.6,19.7,Smoke Or Haze,,Clear
37.70049,-121.97822,2022-08-15,88.5,57.2,71.4,53.8,,86.3,0.0,0.0,,,13.3,,221.67,9.8,3.1,58.22,1011.0,521.1,26.3,Smoke Or Haze,,Clear
35.5745007,-118.4125811,2022-07-30,98.2,76.1,86.4,49.4,,95.8,0.0,0.0,,,15.7,29.8,147.75,9.1,6.4,28.27,1015.2,285.1,21.6,,,Clear
35.2882644,-118.6292243,2022-08-14,91.5,64.0,78.4,36.8,,87.3,0.0,0.0,,,15.7,28.9,270.79,9.4,0.0,23.78,1017.9,546.4,27.5,,,Clear
38.9494,-122.6556,2022-08-20,94.0,55.7,73.1,52.1,,91.5,0.0,0.0,,,10.8,18.3,110.13,9.8,2.4,52.73,1008.3,374.0,26.9,,,Clear
36.17768,-118.71829,2022-08-15,101.7,63.4,83.2,50.0,,98.1,0.0,0.0,,,10.0,,227.09,9.9,0.0,35.14,1009.9,522.2,28.2,,,Clear
39.2805,-121.1329,2022-08-20,95.0,72.6,83.4,40.5,,90.6,0.0,0.0,,,5.4,16.1,125.79,9.9,0.0,22.72,1012.6,501.8,25.3,,,Clear
39.04941,-120.9526,2022-08-15,93.6,66.3,80.2,29.3,,89.0,0.0,0.0,,,6.1,15.0,157.09,9.9,0.3,16.28,1014.1,79.9,5.2,,,Clear
41.4626,-123.9477,2022-08-29,57.7,52.7,55.4,53.4,,,0.0,0.0,,,10.3,,141.0,4.1,94.4,92.97,1013.1,263.1,14.2,"Mist, Fog, Light Rain, Smoke Or Haze",,Overcast
39.0543,-121.1103,2022-08-27,90.1,67.0,78.0,44.8,,86.6,0.0,0.0,,,10.0,16.1,143.79,9.9,0.0,31.98,1010.2,314.9,17.0,,,Clear
34.48202,-118.60811,2022-08-17,94.7,73.0,82.6,45.0,,90.6,0.0,0.0,,,16.2,25.3,113.3,9.9,5.7,27.96,1013.2,533.1,26.9,,,Clear
40.5336,-122.3975,2022-09-01,107.5,63.4,85.9,34.8,,100.3,0.0,0.0,,,15.6,16.1,241.87,9.9,0.0,20.57,1009.6,405.1,21.9,Smoke Or Haze,,Clear
41.4672,-123.9277,2022-08-29,57.7,52.8,55.4,53.4,,,0.0,0.0,,,10.3,,140.91,4.1,94.4,92.98,1013.1,263.1,14.2,"Mist, Fog, Light Rain, Smoke Or Haze",,Overcast
38.0182816,-120.7489517,2022-09-02,102.4,69.7,86.3,41.1,,97.4,0.0,0.0,,,10.4,,288.5,9.9,0.1,22.99,1010.6,374.7,18.9,Smoke Or Haze,,Clear
37.968,-120.4013,2022-09-01,103.6,66.3,84.1,40.8,,98.4,0.0,0.0,,,8.0,,281.59,9.9,6.5,25.76,1013.1,491.8,24.8,,,Clear
32.612181,-116.707395,2022-08-31,89.9,68.9,78.9,60.5,,90.6,0.0,0.0,,,13.2,20.8,285.22,9.9,5.1,55.26,1010.3,383.4,19.3,,,Clear
33.432924,-117.246996,2022-09-04,99.1,77.0,85.9,65.8,,103.9,0.0,0.0,,,13.0,24.2,157.09,9.9,4.8,52.23,1011.1,419.1,21.1,,,Clear
33.064629,-116.811345,2022-09-05,100.3,71.2,82.7,63.5,,105.3,0.0,0.0,,,12.2,23.0,189.42,9.9,0.3,55.0,1008.5,500.9,23.4,,,Clear
35.580125,-121.012313,2022-09-06,100.3,65.0,80.9,49.0,,97.7,0.0,0.0,,,15.0,13.9,138.42,9.9,0.0,34.64,1009.6,330.8,23.8,,,Clear
34.5255,-118.6479,2022-08-31,101.1,76.7,87.8,41.0,,96.2,0.0,0.0,,,18.1,33.3,237.65,9.9,0.9,20.42,1014.7,433.0,23.4,,,Clear
34.2026,-117.8608,2022-08-29,91.0,65.8,76.0,60.7,,91.3,0.0,0.0,,,13.2,,231.13,9.4,15.9,61.75,1011.7,385.8,19.4,Smoke Or Haze,,Clear
39.3669,-123.3159,2022-09-01,105.2,53.1,76.3,38.9,,100.1,0.0,0.0,,,8.1,11.4,263.55,9.9,0.0,31.15,1010.9,470.9,23.7,,,Clear
33.59823,-116.23339,2022-06-04,100.0,68.2,86.4,46.7,,95.2,0.0,0.0,,,24.0,33.2,289.33,9.9,0.0,27.28,1005.3,439.9,25.3,"Mist, Smoke Or Haze",,Clear
37.080478,-119.485927,2022-09-06,114.5,79.0,95.8,56.2,,106.8,0.0,0.0,,,12.6,,182.46,9.9,14.9,30.62,1007.8,431.5,21.7,,,Clear
37.21945,-119.50881,2022-09-07,107.5,76.8,92.2,53.2,,104.6,0.0,0.0,,,12.5,23.0,275.54,9.9,26.8,29.22,1010.8,377.9,21.8,,,Partially cloudy
